,Location,Year,Longitude,Latitude,Count
2471,Northbound 14 Street at Kensington Road NW,2018.0,-114.094696175452,51.0525165607157,1
2472,Northbound 14 Street at North Haven Drive NW,2018.0,-114.094601667879,51.0920872879504,1
2473,Northbound 14 Street exit to Glenmore Trail SW,2018.0,-114.097239937066,50.9948502327351,1
2474,Northbound 14 Street north of 16 Avenue NW,2018.0,-114.094631831051,51.0678327442705,1
2475,Northbound 14 Street onto Westbound Glenmore Trail  SW,2018.0,-114.095199472565,50.994172373174706,1
2476,Northbound 14 Street south of Heritage Drive SW,2018.0,-114.094600612962,50.978828845360695,1
2477,Northbound 14 Street to Westbound Glenmore Trail SW,2018.0,-114.093905137026,50.9932433344539,1
2478,Northbound 15 Street approaching 42 Avenue SE,2018.0,-114.02505423157301,51.0154205227189,1
2479,Northbound 17 Avenue at Crowchild Trail SW,2018.0,-114.112959987034,51.0382141189432,1
2480,Northbound 18 Street and Glenmore Trail SE,2018.0,-114.015439885746,50.9813560424484,1
2481,Northbound 18 Street approaching Glenmore Trail SE,2018.0,-114.020875891681,50.9835702016212,1
2482,Northbound 19 Street approaching Airport Trail NE,2018.0,-114.018250613348,51.139405597963105,1
2483,Northbound 19 Street at 32 Avenue NE,2018.0,-114.012247752175,51.0815453371388,1
2484,Northbound 2 Street at 5 Avenue SW,2018.0,-114.06776562452801,51.048529005191405,1
2485,Northbound 24 Street and Quarry Park Boulevard SE,2018.0,-114.00219771341801,50.96348469096829,1
2486,Northbound 28 Street and Memorial Drive SE,2018.0,-113.991775584347,51.0489109159295,1
2487,Northbound 3 Street and 5 Avenue SE,2018.0,-114.055444610341,51.0482001823423,1
2488,Northbound 36 Avenue and 16 Avenue NE,2018.0,-113.989219053116,51.067085659442796,1
2489,Northbound 36 Street and 10 Avenue SE,2018.0,-113.98164914748699,51.04399157307489,1
2490,Northbound 36 Street and 12 Avenue SE,2018.0,-113.98164974219601,51.0424862419674,1
2491,Northbound 36 Street and 16 Avenue NE,2018.0,-113.9856176879285,51.066931716455315,6
2492,Northbound 36 Street and 20 Avenue NE,2018.0,-113.982267233409,51.071521765536204,1
2493,Northbound 36 Street and 44 Avenue NE,2018.0,-113.98194208845501,51.09120964663071,1
2494,Northbound 36 Street and Airport Trail NE,2018.0,-113.983242643733,51.1398674366935,2
2495,Northbound 36 Street and Erin Woods Boulevard SE,2018.0,-113.97962090082,51.0176371418654,1
2496,Northbound 36 Street and Marlborough Drive NE,2018.0,-113.981457843807,51.059530008132704,1
2497,Northbound 36 Street and Memorial Drive E,2018.0,-113.98188807064,51.052244719938294,1
2498,Northbound 36 Street and Radcliffe Drive SE,2018.0,-113.98149822997499,51.048036119227504,1
2499,Northbound 36 Street approaching 16 Avenue NE,2018.0,-114.010430444679,25.534811691282616,2
2500,Northbound 36 Street approaching 80 Avenue NE,2018.0,-113.981551260343,51.1248796350957,1
2501,Northbound 36 Street approaching Memorial Drive SE,2018.0,-113.98144891034201,51.0504710686343,1
2502,Northbound 36 Street approaching Rundlehorn Drive NE,2018.0,-113.98149626570499,51.0708594653188,1
2503,Northbound 36 Street at 12 Avenue NE,2018.0,-113.98231099453699,51.06265406382111,1
2504,Northbound 36 Street at 16 Avenue NE,2018.0,-113.985358353294,51.06705335235605,2
2505,Northbound 36 Street at 32 Avenue NE,2018.0,-113.98232605381901,51.08154994667561,1
2506,Northbound 36 Street at 44 Avenue NE,2018.0,-113.98194208845501,51.09120964663071,1
2507,Northbound 36 Street at 5 Avenue NE,2018.0,-113.98148931592699,51.0568031636703,1
2508,Northbound 36 Street at 8 Avenue SE,2018.0,-113.981609332822,51.0451431516647,1
2509,Northbound 36 Street at McKnight Boulevard NE,2018.0,-113.98191845371201,51.0936141071768,1
2510,Northbound 36 Street at McKnight Boulevard SE,2018.0,-113.98157284800301,51.0979043656985,1
2511,Northbound 36 Street at Radcliffe Drive SE,2018.0,-113.981692326155,51.0480481960262,1
2512,Northbound 36 Street north of 16 Avenue NE,2018.0,-113.981554255011,51.067840465189896,1
2513,Northbound 37 Street and Anderson Road SW,2018.0,-114.140307133836,50.948907776015396,1
2514,Northbound 37 Street and Bow Trail SW,2018.0,-114.141130803982,51.0451719430305,1
2515,Northbound 4 Street at 17 Avenue SW,2018.0,-114.071482040624,51.037830532762,1
2516,Northbound 4 Street at McKnight Boulevard NW,2018.0,-114.071510647547,51.0955753172088,1
2517,Northbound 40 Street approaching 114 Avenue SE,2018.0,-113.978110690029,50.949569488871695,1
2518,Northbound 44 Street at 16 Avenue SE,2018.0,-113.970012207609,51.0393930732211,1
2519,Northbound 44 Street at 90 Avenue SE,2018.0,-113.969983104946,50.9722968432708,1
2520,Northbound 46 Street and 16 Avenue NW,2018.0,-114.162739059958,51.071473214330204,1
2521,Northbound 5 Street at Glenmore Trail SW,2018.0,-114.07705829905198,50.994601525443194,3
2522,Northbound 52 Street and 106 Avenue SE,2018.0,-113.958958206103,50.9578460710203,1
2523,Northbound 52 Street and 14 Avenue SE,2018.0,-113.958285831838,51.0408989435335,1
2524,Northbound 52 Street and 16 Avenue NE,2018.0,-113.963310837195,51.0671044015668,1
2525,Northbound 52 Street and 26 Avenue NE,2018.0,-113.958503725915,51.0763164190347,1
2526,Northbound 52 Street and 32 Avenue NE,2018.0,-113.958726158244,51.08160329861217,3
2527,Northbound 52 Street and 44 Avenue NE,2018.0,-113.9585934574185,51.09137761381085,2
2528,Northbound 52 Street and 86 Avenue SE,2018.0,-113.959414322054,50.9754247218904,1
2529,Northbound 52 Street and 94 Avenue SE,2018.0,-113.959028436725,50.968625386849496,1
2530,Northbound 52 Street and Glenmore Trail SE,2018.0,-113.961937084303,50.9796424341637,1
2531,Northbound 52 Street and McKnight Boulevard NE,2018.0,-113.958475068889,51.095416760537205,2
2532,Northbound 52 Street and Mckenzie Towne Boulevard SE,2018.0,-113.958716527066,50.9183007705171,1
2533,Northbound 52 Street and Mcknight Boulevard NE,2018.0,-113.958475068889,51.095416760537205,1
2534,Northbound 52 Street and Memorial Drive NE,2018.0,-113.955852701292,51.05384388958421,1
2535,Northbound 52 Street and New Brighton Drive SE,2018.0,-113.95818794200501,50.925391924156706,1
2536,Northbound 52 Street and Rundlehorn Drive NE,2018.0,-113.95830491871534,51.07168240371673,3
2537,Northbound 52 Street and Temple Drive NE,2018.0,-113.958401391731,51.08580336892875,2
2538,Northbound 52 Street and Whitehorn Drive NE,2018.0,-113.958305050119,51.0858793872612,1
2539,Northbound 52 Street approaching Marbank Drive NE,2018.0,-113.95825811746799,51.0604716311464,1
2540,Northbound 52 Street approaching Temple Drive NE,2018.0,-113.95850044372601,51.085887817172896,1
2541,Northbound 52 Street at 114 Avenue SE,2018.0,-113.958670847449,50.950595366959,2
2542,Northbound 52 Street at 126 Avenue SE,2018.0,-113.958715358141,50.934246185599896,1
2543,Northbound 52 Street at 16 Avenue NE,2018.0,-113.95782679733999,51.0652648771984,1
2544,Northbound 52 Street at 26 Avenue NE,2018.0,-113.958503725915,51.0763164190347,1
2545,Northbound 52 Street at 44 Avenue NE,2018.0,-113.958302269767,51.091352924007204,1
2546,Northbound 52 Street at 61 Avenue SE,2018.0,-113.95835253309451,50.999014091944346,2
2547,Northbound 52 Street at 72 Avenue SE,2018.0,-113.958380596551,50.9893814287924,1
2548,Northbound 52 Street at 76 Avenue SE,2018.0,-113.95858364053261,50.985043551584624,5
2549,Northbound 52 Street at 90 Avenue SE,2018.0,-113.9587893834325,50.972256481616654,2
2550,Northbound 52 Street at Glenmore Trail SE,2018.0,-113.95843880901965,50.98039578840246,3
2551,Northbound 52 Street at Marbank Drive NE,2018.0,-113.958311994142,51.06211218217239,1
2552,Northbound 52 Street at McKnight Boulevard NE,2018.0,-113.9582596223305,51.0963885553525,2
2553,Northbound 52 Street at Peigan Trail SE,2018.0,-113.958212567039,51.0145484928767,1
2554,Northbound 52 Street at Rundlehorn Drive NE,2018.0,-113.958503881939,51.071674503652105,1
2555,Northbound 52 Street north of 126 Avenue SE,2018.0,-113.95819368992201,50.9359593856629,1
2556,Northbound 52 Street north of Memorial Drive  NE,2018.0,-113.955817605372,51.053702288239606,1
2557,Northbound 52 Street past 17 Avenue SE,2018.0,-113.95839777152399,51.038666471104605,1
2558,Northbound 53 Street and Dalhousie Drive NW,2018.0,-114.162244218246,51.1077437194824,1
2559,Northbound 53 Street and John Laurie Boulevard NW,2018.0,-114.15518952071699,51.11441371720179,1
2560,Northbound 68 Street and 12 Avenue NE,2018.0,-113.935564817343,51.062795322610505,1
2561,Northbound 68 Street and Mcknight Boulevard NE,2018.0,-113.93727859385099,51.0961637010527,1
2562,Northbound 68 Street approaching 16 Avenue NE,2018.0,-113.934980386357,51.063062083167104,1
2563,Northbound 68 Street at McKnight Boulevard NE,2018.0,-113.93727859385099,51.0961637010527,1
2564,Northbound 68 Street at Mcknight Boulevard NE,2018.0,-113.93502873243999,51.097106745782206,1
2565,Northbound 68 Street north of 16 Avenue NE,2018.0,-113.937720376229,51.0670932992165,1
2566,Northbound 69 Street and 34 Avenue SW,2018.0,-114.187475644648,51.022742249150895,1
2567,Northbound Barlow Trail SE underneath of Memorial Drive overpass,2018.0,-114.001822225807,51.0448063006783,1
2568,Northbound Barlow Trail and 16 Avenue NE,2018.0,-114.007756083027,51.0670118241574,1
2569,Northbound Barlow Trail and 23 Avenue NE,2018.0,-114.002198495116,51.073465492126104,1
2570,Northbound Barlow Trail and 27 Avenue NE,2018.0,-114.001545789096,51.0771154049022,1
2571,Northbound Barlow Trail and 32 Avenue NE,2018.0,-114.001928363803,51.08113959808643,3
2572,Northbound Barlow Trail and 37 Avenue NE,2018.0,-114.00221382512501,51.0867199634989,1
2573,Northbound Barlow Trail and 39 Avenue NE,2018.0,-114.00187376502899,51.08865589414761,1
2574,Northbound Barlow Trail and 48 Avenue NE,2018.0,-114.00180068016701,51.0959737477812,1
2575,Northbound Barlow Trail and 50 Avenue SE,2018.0,-114.00187681285,51.0087321875477,1
2576,Northbound Barlow Trail and 7 Avenue NE,2018.0,-114.001578546938,51.0584413757512,1
2577,Northbound Barlow Trail and 72 Avenue SE,2018.0,-113.981711911263,50.98923467360579,1
2578,Northbound Barlow Trail and 76 Avenue SE,2018.0,-113.98170158489401,50.982894149187096,1
2579,Northbound Barlow Trail and 90 Avenue SE,2018.0,-113.98240584121,50.9723284120699,1
2580,Northbound Barlow Trail and Centre Avenue NE,2018.0,-114.001772887273,51.05236477407129,1
2581,Northbound Barlow Trail and Glenmore Trail SE,2018.0,-113.984350102808,50.9795237967242,1
2582,Northbound Barlow Trail and Sunridge Wy NE,2018.0,-114.0016833836965,51.07394213385605,2
2583,Northbound Barlow Trail approaching 50 Avenue SE,2018.0,-114.00112380300267,51.007843705114105,3
2584,Northbound Barlow Trail approaching 90 Avenue SE,2018.0,-113.981680060683,50.969552685143796,1
2585,Northbound Barlow Trail at 16 Avenue NE,2018.0,-114.001499476809,51.070364554196345,2
2586,Northbound Barlow Trail at 39 Avenue NE,2018.0,-114.0014838663445,51.0886293352762,2
2587,Northbound Barlow Trail at 48 Avenue NE,2018.0,-114.00164311700667,51.09598897252837,3
2588,Northbound Barlow Trail at 50 Avenue SE,2018.0,-114.00172149878567,51.008905153470835,3
2589,Northbound Barlow Trail at 7 Avenue NE,2018.0,-114.00173299312168,51.058591561647965,3
2590,Northbound Barlow Trail at 72 Avenue SE,2018.0,-113.98214393544549,50.98956614859725,2
2591,Northbound Barlow Trail at Centre Avenue NE,2018.0,-114.001772887273,51.05236477407129,1
2592,Northbound Barlow Trail at Glenmore Trail SE,2018.0,-113.98157713025299,50.97781163778521,1
2593,Northbound Barlow Trail at Mcknight Boulevard NE,2018.0,-114.001511914289,51.092986489147904,1
2594,Northbound Barlow Trail at Peigan Trail SE,2018.0,-114.00342691408899,51.014959105997704,1
2595,Northbound Barlow Trail at Sunridge Wy NE,2018.0,-114.00155108155501,51.073216218438304,1
2596,Northbound Barlow Trail north of 50 Avenue SE,2018.0,-114.00187681285,51.0087321875477,1
2597,Northbound Barlow Trail north of Peigan Trail SE,2018.0,-114.002834508722,51.0154382770759,1
2598,Northbound Barlow Trail to Eastbound Mcknight Boulevard NE,2018.0,-114.001194292927,51.0932850393719,1
2599,Northbound Beddingon Trail at Country Hills Boulevard NW,2018.0,-114.093390468368,51.1450363225899,1
2600,Northbound Beddington Trail and Country Hills Boulevard NW,2018.0,-114.091622560549,51.1432077115987,1
2601,Northbound Beddington Trail and Stoney Trail NW,2018.0,-114.12314119335501,51.1542476416392,1
2602,Northbound Beddinton Trail and Country Hills Blvd NW,2018.0,-114.096351032635,51.1430823729571,1
2603,Northbound Beddinton Trail at Stoney Trail NW,2018.0,-114.112681405333,51.1559372561034,1
2604,Northbound Blackfoot Trail and 58 Avenue SE,2018.0,-114.049292578978,51.0014583207631,1
2605,Northbound Blackfoot Trail approaching 42 Avenue SE,2018.0,-114.04842873096001,51.01566021233979,1
2606,Northbound Blackfoot Trail approaching 53 Avenue SE,2018.0,-114.04865742112499,51.00594296752911,1
2607,Northbound Blackfoot Trail approaching Heritage Drive SE,2018.0,-114.050831643892,50.980653427245294,1
2608,Northbound Blackfoot Trail at 58 Avenue SE,2018.0,-114.048663840333,51.0010471211312,1
2609,Northbound Blackfoot Trail at Glenmore Trail SE,2018.0,-114.053563363039,50.991307845967995,1
2610,Northbound Blackfoot Trail at Heritage Drive SE,2018.0,-114.049769605543,50.9805713578631,1
2611,Northbound Blackfoot Trail at Highfield Road SE,2018.0,-114.048383976787,51.0203127990757,1
2612,Northbound Bonaventure Drive at Southland Drive SE,2018.0,-114.068117325807,50.964960133297794,1
2613,Northbound Bow Bottom Trail and Canyon Meadows Drive SE,2018.0,-114.032317850884,50.9314934251583,1
2614,Northbound Center Street north of Beddington Boulevard NW,2018.0,-114.071524865089,51.1248656911306,1
2615,Northbound Centre Street after McKnight Boulevard,2018.0,-114.062383073792,51.0967085652008,1
2616,Northbound Centre Street and 12 Avenue NW,2018.0,-114.062522832181,51.063347609855796,1
2617,Northbound Centre Street and 2 Avenue S,2018.0,-114.062624177523,51.05122681311379,1
2618,Northbound Centre Street and 20 Avenue NW,2018.0,-114.06251450920601,51.07062001170979,1
2619,Northbound Centre Street and 26 Avenue NE,2018.0,-114.062522550192,51.0760582304282,1
2620,Northbound Centre Street and 3 Avenue SE,2018.0,-114.062684660062,51.0502825898921,1
2621,Northbound Centre Street and 9 Avenue NE,2018.0,-114.062532202471,51.060666424599106,1
2622,Northbound Centre Street and Memorial Drive N,2018.0,-114.062412061101,51.0537503415779,1
2623,Northbound Centre Street and Samis Road NE,2018.0,-114.06238659624901,51.0548614844833,1
2624,Northbound Centre Street approaching Mcknight Boulevard NW,2018.0,-114.06242751569401,51.0961033579573,1
2625,Northbound Centre Street approaching Samis Road N,2018.0,-114.06248244216002,51.0535848032253,1
2626,Northbound Centre Street at 16 Avenue NE,2018.0,-114.062508492367,51.0670006730502,1
2627,Northbound Centre Street at 20 Avenue N,2018.0,-114.06251450920601,51.07062001170979,1
2628,Northbound Centre Street at 25 Avenue NW,2018.0,-114.062521206466,51.07516699363689,1
2629,Northbound Centre Street at 40 Avenue NE,2018.0,-114.062433733103,51.0887404631769,1
2630,Northbound Centre Street at McKnight Boulevard NE,2018.0,-114.06242751569401,51.0961033579573,1
2631,Northbound Centre Street at Samis Road NE,2018.0,-114.062438887871,51.055243879174,1
2632,Northbound Centre Street at Stoney Trail NW,2018.0,-114.071009645259,51.1791960810549,1
2633,Northbound Centre Street north of Riverfront Avenue SE,2018.0,-114.062562194738,51.0520120986546,1
2634,Northbound Centret and 3 Avenue SE,2018.0,-114.062742732129,51.0503006280822,1
2635,Northbound Crowchild Trail and 10 Avenue SW,2018.0,-114.114656709333,51.045008891177,1
2636,Northbound Crowchild Trail and 17 Avenue SW,2018.0,-114.11296797208287,51.038188160820205,9
2637,Northbound Crowchild Trail and 2 Avenue NW,2018.0,-114.117828974111,51.054383282443,2
2638,Northbound Crowchild Trail and 32 Avenue NW,2018.0,-114.12713889399599,51.0822192162334,1
2639,Northbound Crowchild Trail and 5 Avenue NW,2018.0,-114.11835744866062,51.05720654519583,5
2640,Northbound Crowchild Trail and 53 Street NW,2018.0,-114.16338773730699,51.1049013993164,1
2641,Northbound Crowchild Trail and 63 Avenue SW,2018.0,-114.118006263174,50.9971694438459,1
2642,Northbound Crowchild Trail and Bow Trail SW,2018.0,-114.11398217062629,51.041030249083654,7
2643,Northbound Crowchild Trail and Flanders Avenue SW,2018.0,-114.117503640389,51.0159418131785,1
2644,Northbound Crowchild Trail and Glenmore Trail SW,2018.0,-114.121071289426,51.0009971347515,1
2645,Northbound Crowchild Trail and Kensington Road NW,2018.0,-114.117862944741,51.052819126238006,1
2646,Northbound Crowchild Trail and Memorial Drive SW,2018.0,-114.11649763867933,51.049547899529706,3
2647,Northbound Crowchild Trail and Northland Drive NW,2018.0,-114.14275872578699,51.0933329181553,1
2648,Northbound Crowchild Trail and Shaganappi Trail NW,2018.0,-114.152734549261,51.100194435171794,1
2649,Northbound Crowchild Trail approaching 16 Avenue NW,2018.0,-114.118474457108,51.064338781118096,2
2650,Northbound Crowchild Trail approaching 17 Avenue SW,2018.0,-114.11711215700366,51.03473920267843,3
2651,Northbound Crowchild Trail approaching 23 Avenue NW,2018.0,-114.117811354069,51.0709907991622,1
2652,Northbound Crowchild Trail approaching 24 Avenue NW,2018.0,-114.118235885009,51.07321309292645,4
2653,Northbound Crowchild Trail approaching 33 Avenue SW,2018.0,-114.119486080245,51.0242099466309,1
2654,Northbound Crowchild Trail approaching 40 Avenue NW,2018.0,-114.13571338347799,51.0882403911368,1
2655,Northbound Crowchild Trail approaching 5 Avenue NW,2018.0,-114.117927138445,51.0570909770068,1
2656,Northbound Crowchild Trail approaching 54 Avenue SW,2018.0,-114.11779756477468,51.003285958676834,3
2657,Northbound Crowchild Trail approaching Kensington Road NW,2018.0,-114.1181700721425,51.05224666462129,2
2658,Northbound Crowchild Trail approaching Memorial Drive NW,2018.0,-114.11541727640301,51.048038671764054,2
2659,Northbound Crowchild Trail approaching Stoney Trail NW,2018.0,-114.202451477612,51.120064876067104,1
2660,Northbound Crowchild Trail approching Bow Trail SW,2018.0,-114.112338255122,51.0408445781145,1
2661,Northbound Crowchild Trail at 16 Avenue NW,2018.0,-114.11829258618799,51.065460386817165,3
2662,Northbound Crowchild Trail at 17 Avenue SW,2018.0,-114.112959987034,51.0382141189432,1
